match_id,team_id,team,player_name,position,shirt_number
498986,263,Deportivo Alavés,Player 3,CB,3
498986,263,Deportivo Alavés,Player 4,CB,4
498986,263,Deportivo Alavés,Player 5,LB,5
498986,263,Deportivo Alavés,Player 6,RM,6
498986,263,Deportivo Alavés,Player 7,CM,7
498986,263,Deportivo Alavés,Player 8,CM,8
498986,263,Deportivo Alavés,Player 9,LM,9
498986,263,Deportivo Alavés,Player 10,ST,10
498986,263,Deportivo Alavés,Player 11,ST,11
498986,79,CA Osasuna,Player 1,GK,1
498986,79,CA Osasuna,Player 2,RB,2
498986,79,CA Osasuna,Player 3,CB,3
498986,79,CA Osasuna,Player 4,CB,4
498986,79,CA Osasuna,Player 5,LB,5
498986,79,CA Osasuna,Player 6,CDM,6
498986,79,CA Osasuna,Player 7,CDM,7
498986,79,CA Osasuna,Player 8,RM,8
498986,79,CA Osasuna,Player 9,CAM,9
498986,79,CA Osasuna,Player 10,LM,10
498986,79,CA Osasuna,Player 11,ST,11
498987,82,Getafe CF,Player 1,GK,1
498987,82,Getafe CF,Player 2,RB,2
498987,82,Getafe CF,Player 3,CB,3
498987,82,Getafe CF,Player 4,CB,4
498987,82,Getafe CF,Player 5,LB,5
498987,82,Getafe CF,Player 6,RM,6
498987,82,Getafe CF,Player 7,CM,7
498987,82,Getafe CF,Player 8,CM,8
498987,82,Getafe CF,Player 9,LM,9
498987,82,Getafe CF,Player 10,ST,10
498987,82,Getafe CF,Player 11,ST,11
498987,558,RC Celta de Vigo,Player 1,GK,1
498987,558,RC Celta de Vigo,Player 2,RB,2
498987,558,RC Celta de Vigo,Player 3,CB,3
498987,558,RC Celta de Vigo,Player 4,CB,4
498987,558,RC Celta de Vigo,Player 5,LB,5
498987,558,RC Celta de Vigo,Player 6,RM,6
498987,558,RC Celta de Vigo,Player 7,CM,7
498987,558,RC Celta de Vigo,Player 8,CM,8
498987,558,RC Celta de Vigo,Player 9,LM,9
498987,558,RC Celta de Vigo,Player 10,ST,10
498987,558,RC Celta de Vigo,Player 11,ST,11
498990,87,Rayo Vallecano de Madrid,Player 1,GK,1
498990,87,Rayo Vallecano de Madrid,Player 2,RB,2
498990,87,Rayo Vallecano de Madrid,Player 3,CB,3
498990,87,Rayo Vallecano de Madrid,Player 4,CB,4
498990,87,Rayo Vallecano de Madrid,Player 5,LB,5
498990,87,Rayo Vallecano de Madrid,Player 6,RM,6
498990,87,Rayo Vallecano de Madrid,Player 7,CM,7
498990,87,Rayo Vallecano de Madrid,Player 8,CM,8
498990,87,Rayo Vallecano de Madrid,Player 9,LM,9
498990,87,Rayo Vallecano de Madrid,Player 10,ST,10
498990,87,Rayo Vallecano de Madrid,Player 11,ST,11
498990,89,RCD Mallorca,Player 1,GK,1
498990,89,RCD Mallorca,Player 2,RB,2
498990,89,RCD Mallorca,Player 3,CB,3
498990,89,RCD Mallorca,Player 4,CB,4
498990,89,RCD Mallorca,Player 5,LB,5
498990,89,RCD Mallorca,Player 6,CDM,6
498990,89,RCD Mallorca,Player 7,CDM,7
498990,89,RCD Mallorca,Player 8,RM,8
498990,89,RCD Mallorca,Player 9,CAM,9
498990,89,RCD Mallorca,Player 10,LM,10
498990,89,RCD Mallorca,Player 11,ST,11
498988,298,Girona FC,Player 1,GK,1
498988,298,Girona FC,Player 2,RB,2
498988,298,Girona FC,Player 3,CB,3
498988,298,Girona FC,Player 4,CB,4
498988,298,Girona FC,Player 5,LB,5
498988,298,Girona FC,Player 6,RM,6
498988,298,Girona FC,Player 7,CM,7
498988,298,Girona FC,Player 8,CM,8
498988,298,Girona FC,Player 9,LM,9
498988,298,Girona FC,Player 10,ST,10
498988,298,Girona FC,Player 11,ST,11
498988,78,Club Atlético de Madrid,Player 1,GK,1
498988,78,Club Atlético de Madrid,Player 2,RB,2
498988,78,Club Atlético de Madrid,Player 3,CB,3
498988,78,Club Atlético de Madrid,Player 4,CB,4
498988,78,Club Atlético de Madrid,Player 5,LB,5
498988,78,Club Atlético de Madrid,Player 6,CDM,6
498988,78,Club Atlético de Madrid,Player 7,CDM,7
498988,78,Club Atlético de Madrid,Player 8,RM,8
498988,78,Club Atlético de Madrid,Player 9,CAM,9
498988,78,Club Atlético de Madrid,Player 10,LM,10
498988,78,Club Atlético de Madrid,Player 11,ST,11
498989,94,Villarreal CF,Player 1,GK,1
498989,94,Villarreal CF,Player 2,RB,2
498989,94,Villarreal CF,Player 3,CB,3
498989,94,Villarreal CF,Player 4,CB,4
498989,94,Villarreal CF,Player 5,LB,5
498989,94,Villarreal CF,Player 6,CDM,6
498989,94,Villarreal CF,Player 7,CDM,7
498989,94,Villarreal CF,Player 8,RM,8
498989,94,Villarreal CF,Player 9,CAM,9
498989,94,Villarreal CF,Player 10,LM,10
498989,94,Villarreal CF,Player 11,ST,11
498989,559,Sevilla FC,Player 1,GK,1
498989,559,Sevilla FC,Player 2,RB,2
498989,559,Sevilla FC,Player 3,CB,3
498989,559,Sevilla FC,Player 4,CB,4
498989,559,Sevilla FC,Player 5,LB,5
498989,559,Sevilla FC,Player 6,CM,6
498989,559,Sevilla FC,Player 7,CM,7
498989,559,Sevilla FC,Player 8,CM,8
498989,559,Sevilla FC,Player 9,RW,9
498989,559,Sevilla FC,Player 10,ST,10
498989,559,Sevilla FC,Player 11,LW,11
498983,77,Athletic Club,Player 1,GK,1
498983,77,Athletic Club,Player 2,RB,2
498983,77,Athletic Club,Player 3,CB,3
498983,77,Athletic Club,Player 4,CB,4
498983,77,Athletic Club,Player 5,LB,5
498983,77,Athletic Club,Player 6,CDM,6
498983,77,Athletic Club,Player 7,CDM,7
498983,77,Athletic Club,Player 8,RM,8
498983,77,Athletic Club,Player 9,CAM,9
498983,77,Athletic Club,Player 10,LM,10
498983,77,Athletic Club,Player 11,ST,11
498983,81,FC Barcelona,Player 1,GK,1
498983,81,FC Barcelona,Player 2,RB,2
498983,81,FC Barcelona,Player 3,CB,3
498983,81,FC Barcelona,Player 4,CB,4
498983,81,FC Barcelona,Player 5,LB,5
498983,81,FC Barcelona,Player 6,CM,6
498983,81,FC Barcelona,Player 7,CM,7
498983,81,FC Barcelona,Player 8,CM,8
498983,81,FC Barcelona,Player 9,RW,9
498983,81,FC Barcelona,Player 10,ST,10
498983,81,FC Barcelona,Player 11,LW,11
503046,107,Genoa CFC,Player 1,GK,1
503046,107,Genoa CFC,Player 2,CB,2
503046,107,Genoa CFC,Player 3,CB,3
503046,107,Genoa CFC,Player 4,CB,4
503046,107,Genoa CFC,Player 5,RM,5
503046,107,Genoa CFC,Player 6,CM,6
503046,107,Genoa CFC,Player 7,CM,7
503046,107,Genoa CFC,Player 8,CM,8
503046,107,Genoa CFC,Player 9,LM,9
503046,107,Genoa CFC,Player 10,ST,10
503046,107,Genoa CFC,Player 11,ST,11
503046,108,FC Internazionale Milano,Player 1,GK,1
503046,108,FC Internazionale Milano,Player 2,RB,2
503046,108,FC Internazionale Milano,Player 3,CB,3
503046,108,FC Internazionale Milano,Player 4,CB,4
503046,108,FC Internazionale Milano,Player 5,LB,5
503046,108,FC Internazionale Milano,Player 6,CDM,6
503046,108,FC Internazionale Milano,Player 7,CDM,7
503046,108,FC Internazionale Milano,Player 8,RM,8
503046,108,FC Internazionale Milano,Player 9,CAM,9
503046,108,FC Internazionale Milano,Player 10,LM,10
503046,108,FC Internazionale Milano,Player 11,ST,11
503052,112,Parma Calcio 1913,Player 1,GK,1
503052,112,Parma Calcio 1913,Player 2,RB,2
503052,112,Parma Calcio 1913,Player 3,CB,3
503052,112,Parma Calcio 1913,Player 4,CB,4
503052,112,Parma Calcio 1913,Player 5,LB,5
503052,112,Parma Calcio 1913,Player 6,CM,6
503052,112,Parma Calcio 1913,Player 7,CM,7
503052,112,Parma Calcio 1913,Player 8,CM,8
503052,112,Parma Calcio 1913,Player 9,RW,9
503052,112,Parma Calcio 1913,Player 10,ST,10
503052,112,Parma Calcio 1913,Player 11,LW,11
503052,99,ACF Fiorentina,Player 1,GK,1
503052,99,ACF Fiorentina,Player 2,RB,2
503052,99,ACF Fiorentina,Player 3,CB,3
503052,99,ACF Fiorentina,Player 4,CB,4
503052,99,ACF Fiorentina,Player 5,LB,5
503052,99,ACF Fiorentina,Player 6,RM,6
503052,99,ACF Fiorentina,Player 7,CM,7
503052,99,ACF Fiorentina,Player 8,CM,8
503052,99,ACF Fiorentina,Player 9,LM,9
503052,99,ACF Fiorentina,Player 10,ST,10
503052,99,ACF Fiorentina,Player 11,ST,11
503045,445,Empoli FC,Player 1,GK,1
503045,445,Empoli FC,Player 2,RB,2
503045,445,Empoli FC,Player 3,CB,3
503045,445,Empoli FC,Player 4,CB,4
503045,445,Empoli FC,Player 5,LB,5
503045,445,Empoli FC,Player 6,RM,6
503045,445,Empoli FC,Player 7,CM,7
503045,445,Empoli FC,Player 8,CM,8
503045,445,Empoli FC,Player 9,LM,9
503045,445,Empoli FC,Player 10,ST,10
503045,445,Empoli FC,Player 11,ST,11
503045,5911,AC Monza,Player 1,GK,1
503045,5911,AC Monza,Player 2,RB,2
503045,5911,AC Monza,Player 3,CB,3
503045,5911,AC Monza,Player 4,CB,4
503045,5911,AC Monza,Player 5,LB,5
503045,5911,AC Monza,Player 6,CDM,6
503045,5911,AC Monza,Player 7,CDM,7
503045,5911,AC Monza,Player 8,RM,8
503045,5911,AC Monza,Player 9,CAM,9
503045,5911,AC Monza,Player 10,LM,10
503045,5911,AC Monza,Player 11,ST,11
503051,98,AC Milan,Player 1,GK,1
503051,98,AC Milan,Player 2,RB,2
503051,98,AC Milan,Player 3,CB,3
503051,98,AC Milan,Player 4,CB,4
503051,98,AC Milan,Player 5,LB,5
503051,98,AC Milan,Player 6,RM,6
503051,98,AC Milan,Player 7,CM,7
503051,98,AC Milan,Player 8,CM,8
503051,98,AC Milan,Player 9,LM,9
503051,98,AC Milan,Player 10,ST,10
503051,98,AC Milan,Player 11,ST,11
503051,586,Torino FC,Player 1,GK,1
503051,586,Torino FC,Player 2,RB,2
503051,586,Torino FC,Player 3,CB,3
503051,586,Torino FC,Player 4,CB,4
503051,586,Torino FC,Player 5,LB,5
503051,586,Torino FC,Player 6,RM,6
503051,586,Torino FC,Player 7,CM,7
503051,586,Torino FC,Player 8,CM,8
503051,586,Torino FC,Player 9,LM,9
503051,586,Torino FC,Player 10,ST,10
503051,586,Torino FC,Player 11,ST,11
503043,103,Bologna FC 1909,Player 1,GK,1
503043,103,Bologna FC 1909,Player 2,RB,2
503043,103,Bologna FC 1909,Player 3,CB,3
503043,103,Bologna FC 1909,Player 4,CB,4
503043,103,Bologna FC 1909,Player 5,LB,5
503043,103,Bologna FC 1909,Player 6,RM,6
503043,103,Bologna FC 1909,Player 7,CM,7
503043,103,Bologna FC 1909,Player 8,CM,8
503043,103,Bologna FC 1909,Player 9,LM,9
503043,103,Bologna FC 1909,Player 10,ST,10
503043,103,Bologna FC 1909,Player 11,ST,11
503043,115,Udinese Calcio,Player 1,GK,1
503043,115,Udinese Calcio,Player 2,RB,2
503043,115,Udinese Calcio,Player 3,CB,3
503043,115,Udinese Calcio,Player 4,CB,4
503043,115,Udinese Calcio,Player 5,LB,5
503043,115,Udinese Calcio,Player 6,CM,6
503043,115,Udinese Calcio,Player 7,CM,7
503043,115,Udinese Calcio,Player 8,CM,8
503043,115,Udinese Calcio,Player 9,RW,9
503043,115,Udinese Calcio,Player 10,ST,10
503043,115,Udinese Calcio,Player 11,LW,11
503047,450,Hellas Verona FC,Player 1,GK,1
503047,450,Hellas Verona FC,Player 2,RB,2
503047,450,Hellas Verona FC,Player 3,CB,3
503047,450,Hellas Verona FC,Player 4,CB,4
503047,450,Hellas Verona FC,Player 5,LB,5
503047,450,Hellas Verona FC,Player 6,RM,6
503047,450,Hellas Verona FC,Player 7,CM,7
503047,450,Hellas Verona FC,Player 8,CM,8
503047,450,Hellas Verona FC,Player 9,LM,9
503047,450,Hellas Verona FC,Player 10,ST,10
503047,450,Hellas Verona FC,Player 11,ST,11
503047,113,SSC Napoli,Player 1,GK,1
503047,113,SSC Napoli,Player 2,RB,2
503047,113,SSC Napoli,Player 3,CB,3
503047,113,SSC Napoli,Player 4,CB,4
503047,113,SSC Napoli,Player 5,LB,5
503047,113,SSC Napoli,Player 6,CDM,6
503047,113,SSC Napoli,Player 7,CDM,7
503047,113,SSC Napoli,Player 8,RM,8
503047,113,SSC Napoli,Player 9,CAM,9
503047,113,SSC Napoli,Player 10,LM,10
503047,113,SSC Napoli,Player 11,ST,11
503044,104,Cagliari Calcio,Player 1,GK,1
503044,104,Cagliari Calcio,Player 2,RB,2
503044,104,Cagliari Calcio,Player 3,CB,3
503044,104,Cagliari Calcio,Player 4,CB,4
503044,104,Cagliari Calcio,Player 5,LB,5
503044,104,Cagliari Calcio,Player 6,CM,6
503044,104,Cagliari Calcio,Player 7,CM,7
503044,104,Cagliari Calcio,Player 8,CM,8
503044,104,Cagliari Calcio,Player 9,RW,9
503044,104,Cagliari Calcio,Player 10,ST,10
503044,104,Cagliari Calcio,Player 11,LW,11
503044,100,AS Roma,Player 1,GK,1
503044,100,AS Roma,Player 2,CB,2
503044,100,AS Roma,Player 3,CB,3
503044,100,AS Roma,Player 4,CB,4
503044,100,AS Roma,Player 5,RM,5
503044,100,AS Roma,Player 6,CM,6
503044,100,AS Roma,Player 7,CM,7
503044,100,AS Roma,Player 8,CM,8
503044,100,AS Roma,Player 9,LM,9
503044,100,AS Roma,Player 10,ST,10
503044,100,AS Roma,Player 11,ST,11
503049,110,SS Lazio,Player 1,GK,1
503049,110,SS Lazio,Player 2,RB,2
503049,110,SS Lazio,Player 3,CB,3
503049,110,SS Lazio,Player 4,CB,4
503049,110,SS Lazio,Player 5,LB,5
503049,110,SS Lazio,Player 6,CDM,6
503049,110,SS Lazio,Player 7,CDM,7
503049,110,SS Lazio,Player 8,RM,8
503049,110,SS Lazio,Player 9,CAM,9
503049,110,SS Lazio,Player 10,LM,10
503049,110,SS Lazio,Player 11,ST,11
503049,454,Venezia FC,Player 1,GK,1
503049,454,Venezia FC,Player 2,RB,2
503049,454,Venezia FC,Player 3,CB,3
503049,454,Venezia FC,Player 4,CB,4
503049,454,Venezia FC,Player 5,LB,5
503049,454,Venezia FC,Player 6,RM,6
503049,454,Venezia FC,Player 7,CM,7
503049,454,Venezia FC,Player 8,CM,8
503049,454,Venezia FC,Player 9,LM,9
503049,454,Venezia FC,Player 10,ST,10
503049,454,Venezia FC,Player 11,ST,11
503050,5890,US Lecce,Player 1,GK,1
503050,5890,US Lecce,Player 2,RB,2
503050,5890,US Lecce,Player 3,CB,3
503050,5890,US Lecce,Player 4,CB,4
503050,5890,US Lecce,Player 5,LB,5
503050,5890,US Lecce,Player 6,CDM,6
503050,5890,US Lecce,Player 7,CDM,7
503050,5890,US Lecce,Player 8,RM,8
503050,5890,US Lecce,Player 9,CAM,9
503050,5890,US Lecce,Player 10,LM,10
503050,5890,US Lecce,Player 11,ST,11
503050,102,Atalanta BC,Player 1,GK,1
503050,102,Atalanta BC,Player 2,RB,2
503050,102,Atalanta BC,Player 3,CB,3
503050,102,Atalanta BC,Player 4,CB,4
503050,102,Atalanta BC,Player 5,LB,5
503050,102,Atalanta BC,Player 6,RM,6
503050,102,Atalanta BC,Player 7,CM,7
503050,102,Atalanta BC,Player 8,CM,8
503050,102,Atalanta BC,Player 9,LM,9
503050,102,Atalanta BC,Player 10,ST,10
503050,102,Atalanta BC,Player 11,ST,11
503048,109,Juventus FC,Player 1,GK,1
503048,109,Juventus FC,Player 2,RB,2
503048,109,Juventus FC,Player 3,CB,3
503048,109,Juventus FC,Player 4,CB,4
503048,109,Juventus FC,Player 5,LB,5
503048,109,Juventus FC,Player 6,RM,6
503048,109,Juventus FC,Player 7,CM,7
503048,109,Juventus FC,Player 8,CM,8
503048,109,Juventus FC,Player 9,LM,9
503048,109,Juventus FC,Player 10,ST,10
503048,109,Juventus FC,Player 11,ST,11
503048,7397,Como 1907,Player 1,GK,1
503048,7397,Como 1907,Player 2,RB,2
503048,7397,Como 1907,Player 3,CB,3
503048,7397,Como 1907,Player 4,CB,4
503048,7397,Como 1907,Player 5,LB,5
503048,7397,Como 1907,Player 6,CDM,6
503048,7397,Como 1907,Player 7,CDM,7
503048,7397,Como 1907,Player 8,RM,8
503048,7397,Como 1907,Player 9,CAM,9
503048,7397,Como 1907,Player 10,LM,10
503048,7397,Como 1907,Player 11,ST,11
503059,112,Parma Calcio 1913,Player 1,GK,1
503059,112,Parma Calcio 1913,Player 2,RB,2
503059,112,Parma Calcio 1913,Player 3,CB,3
503059,112,Parma Calcio 1913,Player 4,CB,4
503059,112,Parma Calcio 1913,Player 5,LB,5
503059,112,Parma Calcio 1913,Player 6,CDM,6
503059,112,Parma Calcio 1913,Player 7,CDM,7
503059,112,Parma Calcio 1913,Player 8,RM,8
503059,112,Parma Calcio 1913,Player 9,CAM,9
503059,112,Parma Calcio 1913,Player 10,LM,10
503059,112,Parma Calcio 1913,Player 11,ST,11
503059,98,AC Milan,Player 1,GK,1
503059,98,AC Milan,Player 2,RB,2
503059,98,AC Milan,Player 3,CB,3
503059,98,AC Milan,Player 4,CB,4
503059,98,AC Milan,Player 5,LB,5
503059,98,AC Milan,Player 6,CDM,6
503059,98,AC Milan,Player 7,CDM,7
503059,98,AC Milan,Player 8,RM,8
503059,98,AC Milan,Player 9,CAM,9
503059,98,AC Milan,Player 10,LM,10
503059,98,AC Milan,Player 11,ST,11
503062,115,Udinese Calcio,Player 1,GK,1
503062,115,Udinese Calcio,Player 2,RB,2
503062,115,Udinese Calcio,Player 3,CB,3
503062,115,Udinese Calcio,Player 4,CB,4
503062,115,Udinese Calcio,Player 5,LB,5
503062,115,Udinese Calcio,Player 6,CM,6
503062,115,Udinese Calcio,Player 7,CM,7
503062,115,Udinese Calcio,Player 8,CM,8
503062,115,Udinese Calcio,Player 9,RW,9
503062,115,Udinese Calcio,Player 10,ST,10
503062,115,Udinese Calcio,Player 11,LW,11
503062,110,SS Lazio,Player 1,GK,1
503062,110,SS Lazio,Player 2,CB,2
503062,110,SS Lazio,Player 3,CB,3
503062,110,SS Lazio,Player 4,CB,4
503062,110,SS Lazio,Player 5,RM,5
503062,110,SS Lazio,Player 6,CM,6
503062,110,SS Lazio,Player 7,CM,7
503062,110,SS Lazio,Player 8,CM,8
503062,110,SS Lazio,Player 9,LM,9
503062,110,SS Lazio,Player 10,ST,10
503062,110,SS Lazio,Player 11,ST,11
503056,108,FC Internazionale Milano,Player 1,GK,1
503056,108,FC Internazionale Milano,Player 2,RB,2
503056,108,FC Internazionale Milano,Player 3,CB,3
503056,108,FC Internazionale Milano,Player 4,CB,4
503056,108,FC Internazionale Milano,Player 5,LB,5
503056,108,FC Internazionale Milano,Player 6,CDM,6
503056,108,FC Internazionale Milano,Player 7,CDM,7
503056,108,FC Internazionale Milano,Player 8,RM,8
503056,108,FC Internazionale Milano,Player 9,CAM,9
503056,108,FC Internazionale Milano,Player 10,LM,10
503056,108,FC Internazionale Milano,Player 11,ST,11
503056,5890,US Lecce,Player 1,GK,1
503056,5890,US Lecce,Player 2,CB,2
503056,5890,US Lecce,Player 3,CB,3
503056,5890,US Lecce,Player 4,CB,4
503056,5890,US Lecce,Player 5,RM,5
503056,5890,US Lecce,Player 6,CM,6
503056,5890,US Lecce,Player 7,CM,7
503056,5890,US Lecce,Player 8,CM,8
503056,5890,US Lecce,Player 9,LM,9
503056,5890,US Lecce,Player 10,ST,10
503056,5890,US Lecce,Player 11,ST,11
503057,5911,AC Monza,Player 1,GK,1
503057,5911,AC Monza,Player 2,RB,2
503057,5911,AC Monza,Player 3,CB,3
503057,5911,AC Monza,Player 4,CB,4
503057,5911,AC Monza,Player 5,LB,5
503057,5911,AC Monza,Player 6,RM,6
503057,5911,AC Monza,Player 7,CM,7
503057,5911,AC Monza,Player 8,CM,8
503057,5911,AC Monza,Player 9,LM,9
503057,5911,AC Monza,Player 10,ST,10
503057,5911,AC Monza,Player 11,ST,11
503057,107,Genoa CFC,Player 1,GK,1
503057,107,Genoa CFC,Player 2,CB,2
503057,107,Genoa CFC,Player 3,CB,3
503057,107,Genoa CFC,Player 4,CB,4
503057,107,Genoa CFC,Player 5,RM,5
503057,107,Genoa CFC,Player 6,CM,6
503057,107,Genoa CFC,Player 7,CM,7
503057,107,Genoa CFC,Player 8,CM,8
503057,107,Genoa CFC,Player 9,LM,9
503057,107,Genoa CFC,Player 10,ST,10
503057,107,Genoa CFC,Player 11,ST,11
503054,99,ACF Fiorentina,Player 1,GK,1
503054,99,ACF Fiorentina,Player 2,CB,2
503054,99,ACF Fiorentina,Player 3,CB,3
503054,99,ACF Fiorentina,Player 4,CB,4
503054,99,ACF Fiorentina,Player 5,RM,5
503054,99,ACF Fiorentina,Player 6,CM,6
503054,99,ACF Fiorentina,Player 7,CM,7
503054,99,ACF Fiorentina,Player 8,CM,8
503054,99,ACF Fiorentina,Player 9,LM,9
503054,99,ACF Fiorentina,Player 10,ST,10
503054,99,ACF Fiorentina,Player 11,ST,11
503054,454,Venezia FC,Player 1,GK,1
503054,454,Venezia FC,Player 2,RB,2
503054,454,Venezia FC,Player 3,CB,3
503054,454,Venezia FC,Player 4,CB,4
503054,454,Venezia FC,Player 5,LB,5
503054,454,Venezia FC,Player 6,CDM,6
503054,454,Venezia FC,Player 7,CDM,7
503054,454,Venezia FC,Player 8,RM,8
503054,454,Venezia FC,Player 9,CAM,9
503054,454,Venezia FC,Player 10,LM,10
503054,454,Venezia FC,Player 11,ST,11
503061,586,Torino FC,Player 1,GK,1
503061,586,Torino FC,Player 2,RB,2
503061,586,Torino FC,Player 3,CB,3
503061,586,Torino FC,Player 4,CB,4
503061,586,Torino FC,Player 5,LB,5
503061,586,Torino FC,Player 6,CM,6
503061,586,Torino FC,Player 7,CM,7
503061,586,Torino FC,Player 8,CM,8
503061,586,Torino FC,Player 9,RW,9
503061,586,Torino FC,Player 10,ST,10
503061,586,Torino FC,Player 11,LW,11
503061,102,Atalanta BC,Player 1,GK,1
503061,102,Atalanta BC,Player 2,RB,2
503061,102,Atalanta BC,Player 3,CB,3
503061,102,Atalanta BC,Player 4,CB,4
503061,102,Atalanta BC,Player 5,LB,5
503061,102,Atalanta BC,Player 6,CM,6
503061,102,Atalanta BC,Player 7,CM,7
503061,102,Atalanta BC,Player 8,CM,8
503061,102,Atalanta BC,Player 9,RW,9
503061,102,Atalanta BC,Player 10,ST,10
503061,102,Atalanta BC,Player 11,LW,11
503058,113,SSC Napoli,Player 1,GK,1
503058,113,SSC Napoli,Player 2,RB,2
503058,113,SSC Napoli,Player 3,CB,3
503058,113,SSC Napoli,Player 4,CB,4
503058,113,SSC Napoli,Player 5,LB,5
503058,113,SSC Napoli,Player 6,CM,6
503058,113,SSC Napoli,Player 7,CM,7
503058,113,SSC Napoli,Player 8,CM,8
503058,113,SSC Napoli,Player 9,RW,9
503058,113,SSC Napoli,Player 10,ST,10
503058,113,SSC Napoli,Player 11,LW,11
503058,103,Bologna FC 1909,Player 1,GK,1
503058,103,Bologna FC 1909,Player 2,RB,2
503058,103,Bologna FC 1909,Player 3,CB,3
503058,103,Bologna FC 1909,Player 4,CB,4
503058,103,Bologna FC 1909,Player 5,LB,5
503058,103,Bologna FC 1909,Player 6,CDM,6
503058,103,Bologna FC 1909,Player 7,CDM,7
503058,103,Bologna FC 1909,Player 8,RM,8
503058,103,Bologna FC 1909,Player 9,CAM,9
503058,103,Bologna FC 1909,Player 10,LM,10
503058,103,Bologna FC 1909,Player 11,ST,11
503060,100,AS Roma,Player 1,GK,1
503060,100,AS Roma,Player 2,RB,2
503060,100,AS Roma,Player 3,CB,3
503060,100,AS Roma,Player 4,CB,4
503060,100,AS Roma,Player 5,LB,5
503060,100,AS Roma,Player 6,CM,6
503060,100,AS Roma,Player 7,CM,7
503060,100,AS Roma,Player 8,CM,8
503060,100,AS Roma,Player 9,RW,9
503060,100,AS Roma,Player 10,ST,10
503060,100,AS Roma,Player 11,LW,11
503060,445,Empoli FC,Player 1,GK,1
503060,445,Empoli FC,Player 2,RB,2
503060,445,Empoli FC,Player 3,CB,3
503060,445,Empoli FC,Player 4,CB,4
503060,445,Empoli FC,Player 5,LB,5
503060,445,Empoli FC,Player 6,RM,6
503060,445,Empoli FC,Player 7,CM,7
503060,445,Empoli FC,Player 8,CM,8
503060,445,Empoli FC,Player 9,LM,9
503060,445,Empoli FC,Player 10,ST,10
503060,445,Empoli FC,Player 11,ST,11
503053,104,Cagliari Calcio,Player 1,GK,1
503053,104,Cagliari Calcio,Player 2,RB,2
503053,104,Cagliari Calcio,Player 3,CB,3
503053,104,Cagliari Calcio,Player 4,CB,4
503053,104,Cagliari Calcio,Player 5,LB,5
503053,104,Cagliari Calcio,Player 6,CDM,6
503053,104,Cagliari Calcio,Player 7,CDM,7
503053,104,Cagliari Calcio,Player 8,RM,8
503053,104,Cagliari Calcio,Player 9,CAM,9
503053,104,Cagliari Calcio,Player 10,LM,10
503053,104,Cagliari Calcio,Player 11,ST,11
503053,7397,Como 1907,Player 1,GK,1
503053,7397,Como 1907,Player 2,RB,2
503053,7397,Como 1907,Player 3,CB,3
503053,7397,Como 1907,Player 4,CB,4
503053,7397,Como 1907,Player 5,LB,5
503053,7397,Como 1907,Player 6,CDM,6
503053,7397,Como 1907,Player 7,CDM,7
503053,7397,Como 1907,Player 8,RM,8
503053,7397,Como 1907,Player 9,CAM,9
503053,7397,Como 1907,Player 10,LM,10
503053,7397,Como 1907,Player 11,ST,11
503055,450,Hellas Verona FC,Player 1,GK,1
503055,450,Hellas Verona FC,Player 2,RB,2
503055,450,Hellas Verona FC,Player 3,CB,3
503055,450,Hellas Verona FC,Player 4,CB,4
503055,450,Hellas Verona FC,Player 5,LB,5
503055,450,Hellas Verona FC,Player 6,CDM,6
503055,450,Hellas Verona FC,Player 7,CDM,7
503055,450,Hellas Verona FC,Player 8,RM,8
503055,450,Hellas Verona FC,Player 9,CAM,9
503055,450,Hellas Verona FC,Player 10,LM,10
503055,450,Hellas Verona FC,Player 11,ST,11
503055,109,Juventus FC,Player 1,GK,1
503055,109,Juventus FC,Player 2,RB,2
503055,109,Juventus FC,Player 3,CB,3
503055,109,Juventus FC,Player 4,CB,4
503055,109,Juventus FC,Player 5,LB,5
503055,109,Juventus FC,Player 6,RM,6
503055,109,Juventus FC,Player 7,CM,7
503055,109,Juventus FC,Player 8,CM,8
503055,109,Juventus FC,Player 9,LM,9
503055,109,Juventus FC,Player 10,ST,10
503055,109,Juventus FC,Player 11,ST,11
503072,454,Venezia FC,Player 1,GK,1
503072,454,Venezia FC,Player 2,CB,2
503072,454,Venezia FC,Player 3,CB,3
503072,454,Venezia FC,Player 4,CB,4
503072,454,Venezia FC,Player 5,RM,5
503072,454,Venezia FC,Player 6,CM,6
503072,454,Venezia FC,Player 7,CM,7
503072,454,Venezia FC,Player 8,CM,8
503072,454,Venezia FC,Player 9,LM,9
503072,454,Venezia FC,Player 10,ST,10
503072,454,Venezia FC,Player 11,ST,11
503072,586,Torino FC,Player 1,GK,1
503072,586,Torino FC,Player 2,CB,2
503072,586,Torino FC,Player 3,CB,3
503072,586,Torino FC,Player 4,CB,4
503072,586,Torino FC,Player 5,RM,5
503072,586,Torino FC,Player 6,CM,6
503072,586,Torino FC,Player 7,CM,7
503072,586,Torino FC,Player 8,CM,8
503072,586,Torino FC,Player 9,LM,9
503072,586,Torino FC,Player 10,ST,10
503072,586,Torino FC,Player 11,ST,11
503066,108,FC Internazionale Milano,Player 1,GK,1
503066,108,FC Internazionale Milano,Player 2,RB,2
503066,108,FC Internazionale Milano,Player 3,CB,3
503066,108,FC Internazionale Milano,Player 4,CB,4
503066,108,FC Internazionale Milano,Player 5,LB,5
