match_id,home_possession,away_possession,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_pass_accuracy,away_pass_accuracy,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,home_formation,away_formation
498932,48.4,51.6,6,6,1,2,0.95,0.24,82.8,74.3,2,3,0,0,16,14,3-5-2,4-3-3
498927,46.5,53.5,8,9,1,2,1.34,1.17,83.5,77.2,1,0,0,0,9,10,4-2-3-1,3-5-2
498923,48.3,51.7,12,12,8,7,3.34,3.04,77.1,90.6,3,2,0,0,11,21,4-2-3-1,4-2-3-1
498928,53.4,46.6,2,6,0,0,0.08,0.24,91.4,86.4,1,3,0,0,11,13,4-2-3-1,4-2-3-1
498931,55.4,44.6,6,11,4,4,1.33,0.44,91.0,74.4,2,0,0,1,13,19,3-5-2,4-4-2
498930,42.6,57.4,5,13,2,7,1.75,3.39,87.7,82.5,1,1,0,0,13,16,3-5-2,4-3-3
498926,46.5,53.5,11,11,7,5,2.4,2.2,73.9,82.1,0,1,0,0,9,21,4-2-3-1,4-4-2
498925,53.3,46.7,9,11,4,5,1.25,1.35,80.2,91.3,1,1,0,0,11,20,3-5-2,3-5-2
498929,55.1,44.9,5,4,2,2,0.91,0.16,76.5,89.4,2,2,0,0,12,8,3-5-2,3-5-2
498924,51.5,48.5,6,9,3,7,1.2,3.15,77.5,92.2,3,1,0,0,17,21,3-5-2,4-4-2
498942,48.6,51.4,8,9,2,5,1.1,1.27,72.1,90.6,1,0,0,0,14,15,4-4-2,4-4-2
498940,53.8,46.2,9,10,3,3,1.23,0.4,72.1,75.2,1,1,0,0,10,12,3-5-2,4-4-2
498933,57.7,42.3,13,9,6,2,1.59,0.36,86.2,82.2,3,2,0,0,20,18,4-3-3,4-2-3-1
498938,56.1,43.9,9,8,4,1,2.92,0.32,80.4,80.0,2,1,0,0,20,9,3-5-2,4-4-2
498939,54.1,45.9,5,7,3,4,1.07,0.28,84.5,83.3,3,0,0,0,15,16,3-5-2,4-4-2
498941,51.7,48.3,4,10,1,4,0.16,1.15,84.2,76.4,2,2,0,0,20,11,3-5-2,4-4-2
498936,54.0,46.0,9,9,3,2,1.2,0.36,91.6,76.8,2,2,0,0,18,21,4-4-2,4-3-3
498937,54.8,45.2,11,5,6,3,1.3,1.04,77.2,79.7,0,3,0,0,19,17,3-5-2,4-3-3
498934,51.5,48.5,7,5,3,1,2.45,0.2,80.9,83.8,1,1,0,0,20,15,4-4-2,4-3-3
498935,60.3,39.7,15,6,8,1,4.54,1.07,87.3,87.4,1,2,0,0,16,12,3-5-2,4-4-2
498947,54.3,45.7,8,8,4,5,1.15,0.32,76.0,85.4,1,3,0,0,19,16,4-3-3,4-4-2
498943,52.8,47.2,6,7,3,2,0.24,0.28,89.8,89.9,0,2,0,0,11,8,3-5-2,3-5-2
498946,53.7,46.3,11,10,8,6,3.64,1.99,74.4,85.9,1,2,0,0,17,11,4-3-3,4-3-3
498951,49.9,50.1,12,10,6,3,2.35,3.24,74.9,73.7,1,3,0,0,14,16,4-3-3,3-5-2
498950,49.9,50.1,8,9,4,2,1.26,2.0,90.9,90.7,1,2,0,0,12,19,4-3-3,4-3-3
498948,54.2,45.8,11,9,7,7,3.28,2.33,92.7,92.1,2,1,0,1,10,16,4-3-3,3-5-2
498945,46.8,53.2,9,8,5,5,1.91,1.84,88.1,80.2,1,2,0,0,11,22,4-3-3,3-5-2
498952,51.9,48.1,4,10,2,3,1.02,2.03,74.7,83.0,1,1,0,0,14,10,4-3-3,3-5-2
498949,52.9,47.1,6,4,4,0,0.24,0.16,88.6,87.0,3,2,0,0,14,10,4-4-2,4-4-2
498944,46.7,53.3,12,12,5,5,1.27,0.48,82.0,74.2,0,1,0,0,10,16,3-5-2,3-5-2
498961,45.6,54.4,12,9,5,3,0.48,1.43,78.9,79.1,1,0,0,0,22,13,4-2-3-1,4-2-3-1
498959,58.4,41.6,14,10,7,3,3.49,0.4,72.1,72.4,0,0,0,0,16,21,4-4-2,4-3-3
498956,52.7,47.3,12,9,7,7,2.67,2.44,82.7,81.0,1,0,0,0,11,8,4-4-2,3-5-2
498958,47.8,52.2,7,7,1,5,0.28,1.09,74.8,85.5,2,3,0,0,21,19,4-2-3-1,4-4-2
498960,55.3,44.7,9,10,2,6,2.18,1.17,79.0,73.7,1,3,0,0,14,18,4-3-3,3-5-2
498954,60.0,40.0,15,6,9,2,4.45,0.24,89.2,77.8,2,0,0,0,11,16,4-2-3-1,4-3-3
498962,48.8,51.2,9,12,5,6,3.05,2.09,92.0,76.8,3,3,0,0,15,18,3-5-2,4-2-3-1
498957,48.3,51.7,14,9,7,7,3.37,2.68,85.2,81.3,1,1,0,0,19,22,4-2-3-1,4-4-2
498953,51.3,48.7,9,12,6,5,1.41,0.48,78.3,86.8,2,2,0,0,8,14,4-4-2,3-5-2
498955,45.4,54.6,13,7,6,2,1.57,1.21,89.6,87.6,0,1,0,0,19,20,4-3-3,4-4-2
498971,50.0,50.0,3,9,0,4,0.12,1.08,76.9,89.9,1,2,0,0,15,12,4-2-3-1,4-4-2
498970,45.5,54.5,6,12,2,5,0.24,1.56,72.4,85.1,3,3,0,0,14,20,4-2-3-1,4-4-2
498966,53.9,46.1,7,8,2,5,1.23,0.32,82.4,83.4,2,0,0,0,19,13,4-4-2,3-5-2
498964,53.7,46.3,6,4,3,2,1.27,0.16,76.1,86.9,1,0,0,0,20,11,4-3-3,4-3-3
498967,57.4,42.6,9,11,6,4,2.54,0.44,72.4,81.1,0,0,0,0,13,16,4-4-2,4-2-3-1
498969,54.1,45.9,8,6,6,4,2.17,1.25,72.5,87.2,2,2,0,0,19,16,4-3-3,4-4-2
498963,51.8,48.2,7,5,5,3,2.17,0.2,75.4,86.0,2,1,0,0,14,22,3-5-2,4-4-2
498968,50.9,49.1,9,9,6,3,1.95,2.54,87.8,84.9,1,1,0,0,12,8,4-3-3,3-5-2
498965,45.2,54.8,4,11,2,7,0.16,2.5,87.9,74.2,1,0,0,0,22,20,3-5-2,4-3-3
498972,46.1,53.9,7,10,3,7,0.28,2.35,86.8,91.7,2,1,0,0,15,16,3-5-2,4-3-3
498973,57.8,42.2,14,6,7,4,4.24,1.29,75.8,91.2,1,1,0,0,22,16,4-2-3-1,4-2-3-1
498974,46.1,53.9,7,11,4,5,1.26,2.0,80.8,81.5,2,2,0,0,10,14,3-5-2,3-5-2
498975,50.2,49.8,10,13,4,7,1.98,3.63,87.0,85.2,2,1,0,0,17,11,4-4-2,4-3-3
498976,44.7,55.3,9,7,3,4,0.36,2.4,89.9,91.4,0,2,0,1,13,22,3-5-2,4-4-2
498977,51.3,48.7,8,12,4,6,0.32,1.48,81.6,73.4,3,1,0,0,12,14,4-2-3-1,4-2-3-1
498978,45.5,54.5,12,6,5,4,1.4,2.01,88.9,73.4,3,3,0,0,18,22,4-2-3-1,4-2-3-1
498979,53.5,46.5,9,6,3,2,3.15,1.89,89.1,78.1,2,0,1,0,20,13,3-5-2,4-2-3-1
498980,47.1,52.9,7,7,1,1,0.28,1.34,80.1,75.7,2,0,0,0,21,20,4-2-3-1,3-5-2
498981,47.2,52.8,9,4,5,1,0.36,1.1,78.3,86.8,1,2,0,0,11,11,4-2-3-1,4-4-2
498982,52.4,47.6,11,8,6,2,2.07,0.32,83.1,78.1,0,2,0,0,8,13,4-4-2,4-2-3-1
498984,50.7,49.3,5,11,2,5,1.14,1.21,88.5,80.7,1,2,0,0,21,19,4-3-3,4-4-2
498991,48.6,51.4,6,5,2,3,2.1,0.2,85.8,91.6,2,1,0,0,9,13,4-2-3-1,4-2-3-1
498985,56.7,43.3,5,6,3,4,1.75,0.24,77.8,81.9,2,2,0,0,19,17,4-2-3-1,4-3-3
498992,57.6,42.4,6,11,3,5,2.1,0.44,83.3,75.3,2,2,0,0,17,14,4-4-2,4-4-2
498986,54.2,45.8,10,3,6,1,1.39,0.96,81.9,85.2,3,0,0,0,11,10,4-4-2,4-2-3-1
498987,43.4,56.6,5,5,3,2,0.93,1.75,81.9,77.8,2,2,0,0,13,9,4-4-2,4-4-2
498990,54.1,45.9,7,12,1,5,0.28,0.48,87.5,89.6,0,1,0,0,20,21,4-4-2,4-2-3-1
498988,46.9,53.1,4,12,2,9,0.16,3.54,78.0,77.1,0,1,0,0,10,15,4-4-2,4-2-3-1
498989,57.7,42.3,14,6,9,2,4.88,1.94,84.5,79.7,2,2,1,1,21,13,4-2-3-1,4-3-3
498983,44.8,55.2,7,10,1,7,0.28,3.5,82.8,93.0,2,1,0,0,11,21,4-2-3-1,4-3-3
503046,47.1,52.9,8,11,6,6,2.33,2.04,84.0,73.9,0,0,0,0,21,8,3-5-2,4-2-3-1
503052,47.7,52.3,10,8,3,4,1.2,1.27,83.0,89.4,2,1,0,0,16,19,4-3-3,4-4-2
503045,52.7,47.3,10,3,5,0,0.4,0.12,88.8,80.3,2,0,0,0,17,11,4-4-2,4-2-3-1
503051,50.7,49.3,9,8,6,5,2.14,2.24,89.3,89.3,1,2,0,0,14,10,4-4-2,4-4-2
503043,47.5,52.5,6,8,1,3,1.11,1.34,92.7,77.6,2,2,0,0,20,18,4-4-2,4-3-3
503047,60.7,39.3,7,9,4,3,2.45,0.36,86.6,82.1,2,1,0,0,17,10,4-4-2,4-2-3-1
503044,47.2,52.8,7,11,3,5,0.28,0.44,92.3,87.5,1,0,0,0,8,20,4-3-3,3-5-2
503049,49.2,50.8,10,8,3,4,2.84,1.35,83.0,91.2,0,0,0,0,21,17,4-2-3-1,4-4-2
503050,45.4,54.6,10,8,4,5,0.4,2.8,76.6,80.5,1,1,0,0,13,18,4-2-3-1,4-4-2
503048,57.7,42.3,13,9,6,4,3.74,0.36,86.5,91.7,1,1,1,0,21,22,4-4-2,4-2-3-1
503059,53.0,47.0,8,6,3,3,1.87,1.26,81.1,73.0,1,0,0,0,19,15,4-2-3-1,4-2-3-1
503062,50.9,49.1,9,9,3,6,2.09,1.18,92.3,85.1,2,2,0,0,14,8,4-3-3,3-5-2
503056,49.5,50.5,7,6,3,4,1.97,0.24,74.4,92.6,2,0,0,0,22,15,4-2-3-1,3-5-2
503057,50.5,49.5,6,5,3,1,0.24,1.27,74.2,92.6,3,3,0,0,21,21,4-4-2,3-5-2
503054,47.8,52.2,11,8,4,1,0.44,0.32,84.5,77.5,0,2,0,0,22,9,3-5-2,4-2-3-1
503061,48.4,51.6,10,8,3,3,1.83,1.36,91.3,87.7,1,1,0,0,16,15,4-3-3,4-3-3
503058,56.5,43.5,8,4,4,1,2.8,0.16,76.8,73.8,1,0,0,0,16,19,4-3-3,4-2-3-1
503060,48.4,51.6,7,7,4,3,1.35,2.4,73.5,74.4,0,2,0,0,8,10,4-3-3,4-4-2
503053,48.7,51.3,12,7,6,1,1.49,1.29,88.4,85.5,0,3,0,0,8,17,4-2-3-1,4-2-3-1
503055,37.5,62.5,4,10,2,6,0.16,2.58,86.2,86.2,2,3,0,0,13,15,4-2-3-1,4-4-2
503072,45.8,54.2,9,4,3,1,0.36,1.19,72.4,79.8,2,0,0,0,16,18,3-5-2,3-5-2
503066,54.5,45.5,12,4,6,2,3.67,0.16,90.6,84.2,1,0,0,0,15,13,4-3-3,3-5-2
503063,53.1,46.9,5,6,3,2,1.19,1.09,81.1,77.2,2,1,0,0,13,13,4-3-3,4-3-3
503069,51.6,48.4,6,6,3,0,1.12,0.24,85.7,74.6,3,0,0,0,20,22,4-2-3-1,4-2-3-1
503068,48.0,52.0,14,5,7,2,1.98,1.75,92.9,90.4,1,1,0,0,22,19,3-5-2,3-5-2
503070,52.7,47.3,11,7,5,5,2.16,1.25,85.5,87.2,0,2,0,0,22,16,4-4-2,4-2-3-1
503064,54.4,45.6,10,9,5,4,2.08,2.49,74.6,76.6,0,2,0,0,18,22,4-3-3,4-4-2
503065,49.3,50.7,9,13,4,7,0.36,2.4,91.9,89.5,2,0,0,0,10,17,4-3-3,4-2-3-1
503067,45.6,54.4,11,2,5,0,0.44,0.08,74.3,90.2,3,2,0,0,11,10,4-4-2,4-3-3
503071,50.9,49.1,8,3,5,1,1.22,0.12,73.7,84.7,1,2,0,0,16,18,3-5-2,4-3-3
503075,54.6,45.4,9,11,2,6,2.33,2.25,72.9,89.7,3,2,0,0,18,15,4-2-3-1,4-2-3-1
503076,52.5,47.5,5,7,1,5,0.2,0.28,87.3,77.3,2,1,0,0,12,13,4-3-3,4-2-3-1
503079,58.4,41.6,9,11,7,4,3.15,0.44,92.6,87.8,1,2,0,0,19,15,4-3-3,3-5-2
503077,51.2,48.8,13,8,6,5,1.39,1.03,89.7,74.4,1,3,0,0,17,11,4-3-3,4-3-3
503073,49.4,50.6,10,10,8,3,3.26,2.47,75.2,86.1,1,2,0,0,12,15,4-2-3-1,4-3-3
503082,47.8,52.2,9,6,4,2,0.36,0.24,90.2,73.0,0,0,0,0,15,10,4-4-2,3-5-2
503074,40.4,59.6,8,11,4,4,0.32,3.71,73.6,86.4,1,0,0,0,19,10,4-4-2,4-2-3-1
503080,53.9,46.1,10,8,3,1,1.3,1.34,77.2,78.6,1,3,0,1,9,22,4-2-3-1,4-3-3
503081,52.4,47.6,10,12,4,7,2.36,3.68,80.4,75.2,3,0,0,0,8,19,3-5-2,4-3-3
503078,50.8,49.2,6,6,3,3,2.1,1.05,76.4,90.4,1,2,0,0,19,19,4-4-2,4-3-3
503084,41.3,58.7,5,13,2,6,0.2,1.99,81.3,81.8,1,1,0,0,12,8,3-5-2,4-2-3-1
503086,51.9,48.1,6,8,4,3,1.98,2.8,73.4,77.4,2,1,0,0,20,15,4-4-2,4-2-3-1
503092,49.2,50.8,6,9,4,3,1.74,0.36,89.1,75.6,1,1,0,0,15,18,4-4-2,3-5-2
503088,50.2,49.8,8,6,5,2,0.32,0.24,83.2,77.8,1,3,0,0,8,18,4-4-2,4-2-3-1
503089,49.7,50.3,8,9,2,2,2.22,1.98,87.1,88.7,1,1,0,0,11,11,3-5-2,4-4-2
503085,53.9,46.1,11,6,4,2,2.59,1.3,89.1,85.2,0,2,0,0,19,10,4-4-2,4-4-2
503090,43.9,56.1,9,7,6,4,1.07,2.21,75.1,81.0,0,2,0,0,22,22,4-2-3-1,3-5-2
503091,58.4,41.6,11,8,8,3,2.85,0.32,89.2,80.7,1,0,0,0,15,15,4-4-2,4-4-2
503087,45.9,54.1,6,8,2,4,1.22,2.35,82.2,82.6,1,0,0,0,10,14,3-5-2,4-2-3-1
503083,43.8,56.2,6,12,4,6,2.1,2.93,78.5,74.3,1,1,0,0,19,16,4-3-3,4-2-3-1
503097,58.0,42.0,12,7,7,5,3.63,0.28,90.2,81.6,1,2,0,0,20,15,3-5-2,4-3-3
503102,47.9,52.1,5,7,3,4,1.7,2.4,88.3,82.7,3,0,0,1,19,9,4-4-2,4-3-3
503096,47.7,52.3,12,9,5,6,0.48,2.83,72.5,84.7,2,1,1,1,15,21,3-5-2,4-3-3
503093,49.8,50.2,8,11,1,5,1.15,1.35,87.9,90.4,2,1,0,0,14,18,4-3-3,4-4-2
503101,48.6,51.4,9,9,3,4,2.48,2.53,85.2,84.8,1,2,0,0,20,13,4-2-3-1,4-3-3
503094,50.8,49.2,10,10,6,3,2.84,2.14,87.1,77.9,3,2,0,0,16,15,3-5-2,4-4-2
503100,51.9,48.1,8,7,3,4,2.2,1.0,87.1,91.8,1,1,0,0,20,18,4-2-3-1,4-4-2
503095,48.1,51.9,7,5,2,1,0.28,0.2,78.9,91.1,1,3,0,0,13,19,4-4-2,4-2-3-1
503098,52.1,47.9,6,6,3,1,1.76,0.24,80.4,84.0,0,2,0,0,22,15,4-3-3,4-3-3
503099,50.4,49.6,12,9,7,5,2.09,2.83,75.3,82.5,2,1,0,0,21,16,3-5-2,4-3-3
503111,54.2,45.8,9,9,4,4,3.15,1.26,92.9,88.3,1,0,0,0,12,8,3-5-2,4-3-3
503106,52.0,48.0,7,9,2,4,2.23,1.33,76.0,84.4,1,1,0,0,8,20,4-2-3-1,4-2-3-1
503112,56.9,43.1,9,4,3,2,1.3,0.16,85.9,75.2,2,0,0,0,15,16,4-3-3,3-5-2
503103,63.2,36.8,13,7,7,5,4.55,1.2,79.3,87.8,1,1,0,0,10,13,3-5-2,4-3-3
503107,51.3,48.7,14,13,7,7,3.62,2.03,77.2,88.2,2,0,0,0,13,10,4-3-3,3-5-2
503108,52.4,47.6,9,7,6,2,1.16,1.12,72.2,86.1,3,2,0,0,14,22,4-2-3-1,4-2-3-1
503104,52.9,47.1,7,4,3,2,0.28,0.16,91.2,75.1,0,0,0,0,16,12,4-2-3-1,3-5-2
503109,49.6,50.4,8,9,5,3,1.85,1.43,89.4,90.8,2,1,0,0,9,14,4-3-3,3-5-2
503110,49.0,51.0,10,11,3,6,1.15,1.2,77.5,81.8,1,3,0,0,8,17,4-4-2,4-3-3
503105,55.8,44.2,7,3,5,1,2.11,1.05,83.6,91.4,2,1,0,0,20,13,4-2-3-1,3-5-2
503114,47.1,52.9,8,6,4,2,1.34,1.23,79.3,87.2,1,0,0,0,18,10,4-4-2,4-2-3-1
503116,47.2,52.8,12,8,7,4,2.21,2.42,87.8,73.7,2,0,0,0,13,9,4-4-2,3-5-2
503120,52.5,47.5,9,5,2,0,1.07,0.2,84.3,78.3,2,1,0,0,9,15,4-4-2,4-3-3
503118,54.2,45.8,9,9,2,2,1.27,0.36,75.3,91.7,2,0,0,0,9,20,3-5-2,3-5-2
503115,42.4,57.6,9,11,3,6,0.36,1.19,86.3,72.0,2,0,0,0,13,17,4-4-2,4-2-3-1
503119,36.9,63.1,9,9,2,7,0.36,3.15,89.3,90.0,0,2,0,0,18,20,3-5-2,4-3-3
503122,44.1,55.9,12,12,5,6,0.48,2.38,84.8,78.9,1,3,0,0,15,17,4-4-2,4-4-2
503113,53.8,46.2,6,9,3,5,2.1,2.52,84.9,81.1,1,0,0,0,16,17,3-5-2,4-3-3
503121,45.5,54.5,9,9,4,2,0.36,1.44,91.3,84.9,0,0,0,0,18,17,3-5-2,4-2-3-1
503117,44.9,55.1,3,14,0,8,0.12,3.29,88.6,78.2,1,2,0,0,9,18,4-3-3,4-4-2
503132,55.2,44.8,12,4,5,0,2.51,0.16,80.4,81.0,1,1,0,0,22,18,4-3-3,4-3-3
503131,47.7,52.3,11,5,4,1,1.3,0.2,92.8,82.0,1,2,0,0,10,10,4-4-2,4-2-3-1
503129,53.7,46.3,6,8,1,3,1.04,0.32,73.9,73.5,2,3,0,0,18,13,4-2-3-1,3-5-2
503123,65.0,35.0,10,7,6,1,3.5,1.33,76.0,84.4,0,2,0,0,10,9,3-5-2,4-2-3-1
503130,50.5,49.5,4,9,1,5,1.21,1.4,87.3,79.3,1,1,0,0,11,9,4-4-2,4-2-3-1
503127,58.5,41.5,10,5,4,0,2.89,0.2,92.2,72.9,3,2,0,0,11,22,4-4-2,3-5-2
503128,48.9,51.1,10,7,6,5,1.85,1.97,82.0,92.6,1,3,0,0,11,8,3-5-2,3-5-2
503126,49.9,50.1,10,13,5,8,3.5,4.42,75.1,76.2,2,0,0,0,20,19,3-5-2,4-2-3-1
503125,56.0,44.0,10,12,8,6,3.5,1.25,89.5,75.8,3,0,0,0,8,11,4-4-2,4-2-3-1
503124,52.7,47.3,10,8,4,5,2.15,1.3,77.0,76.1,2,0,0,0,11,13,3-5-2,3-5-2
503134,47.2,52.8,10,11,5,7,0.4,2.64,91.2,89.6,1,0,0,0,18,10,3-5-2,4-3-3
503139,47.3,52.7,4,12,1,5,1.06,0.48,79.5,89.9,2,1,0,0,16,20,3-5-2,4-3-3
503140,50.1,49.9,7,8,0,6,0.28,2.47,81.1,92.8,3,0,0,0,20,18,4-2-3-1,3-5-2
503136,42.9,57.1,11,15,4,8,0.44,3.15,92.6,91.7,2,0,0,0,9,19,3-5-2,3-5-2
503142,48.7,51.3,8,5,5,2,2.55,1.75,84.0,75.2,3,2,0,0,16,15,4-3-3,4-3-3
503133,49.3,50.7,11,7,6,2,2.25,0.28,80.2,74.8,0,0,0,0,16,22,4-2-3-1,3-5-2
503138,54.0,46.0,12,10,5,7,1.88,2.0,86.2,90.5,2,2,0,0,15,11,4-4-2,4-2-3-1
503137,46.6,53.4,2,9,0,6,0.08,1.2,90.7,78.1,1,2,0,0,22,8,3-5-2,4-3-3
503135,41.3,58.7,6,8,3,6,0.99,2.8,91.9,80.2,2,2,0,0,10,14,4-2-3-1,4-2-3-1
503141,46.3,53.7,4,4,2,0,1.12,0.16,85.1,73.1,1,0,0,0,20,15,4-2-3-1,3-5-2
503143,51.6,48.4,9,10,5,5,1.28,0.4,83.5,72.5,0,1,1,0,10,15,4-3-3,4-2-3-1
503152,41.5,58.5,4,8,2,2,0.16,2.41,87.4,72.7,1,1,0,0,18,12,4-2-3-1,3-5-2
503148,42.7,57.3,6,8,0,5,0.24,1.27,75.4,91.9,1,1,0,0,20,11,4-3-3,4-2-3-1
503149,43.1,56.9,9,8,2,4,0.36,2.8,74.0,88.8,1,3,0,0,9,14,3-5-2,4-2-3-1
503151,49.2,50.8,6,8,4,2,0.24,1.1,90.4,87.0,2,1,0,0,12,9,4-3-3,4-4-2
503145,47.7,52.3,12,10,7,6,3.7,2.44,87.7,75.0,1,1,0,0,21,22,4-3-3,4-2-3-1
503146,56.8,43.2,7,4,3,1,1.08,0.16,77.7,76.0,1,1,0,0,14,14,4-3-3,4-3-3
503144,52.5,47.5,8,6,1,1,1.3,0.24,86.5,80.3,3,2,0,0,12,11,4-2-3-1,4-2-3-1
503150,46.5,53.5,3,6,0,4,0.12,1.05,76.0,89.8,3,1,0,0,20,19,4-2-3-1,4-4-2
503147,50.2,49.8,8,4,4,1,1.75,1.08,82.8,75.6,1,3,0,0,21,13,4-2-3-1,4-3-3
503156,50.5,49.5,8,4,2,2,1.18,0.91,77.1,83.0,3,1,0,0,10,14,4-3-3,3-5-2
503159,47.7,52.3,6,10,2,3,1.32,1.26,85.4,76.0,1,2,0,0,17,16,4-3-3,4-2-3-1
503162,43.0,57.0,7,12,4,5,1.24,2.02,83.2,72.4,0,0,0,0,21,22,3-5-2,4-4-2
503154,54.1,45.9,10,5,6,3,2.58,1.75,85.3,88.8,1,2,0,0,21,20,3-5-2,3-5-2
503158,54.1,45.9,8,9,2,4,2.29,0.36,87.6,81.8,1,2,0,0,11,9,4-2-3-1,4-4-2
503153,50.8,49.2,10,11,6,5,2.23,1.14,75.3,87.9,1,1,0,0,18,18,3-5-2,3-5-2
503155,55.2,44.8,11,11,5,6,3.46,1.54,72.9,89.8,1,3,0,0,17,15,3-5-2,3-5-2
503161,48.5,51.5,5,12,3,6,1.75,2.99,76.8,78.7,1,3,0,0,20,14,3-5-2,4-2-3-1
503160,50.5,49.5,6,11,1,5,0.24,1.26,80.5,74.6,2,3,0,0,22,16,4-4-2,4-4-2
503157,52.4,47.6,10,11,6,6,1.24,1.18,81.1,86.6,2,3,0,0,16,9,4-3-3,4-4-2
503166,42.3,57.7,12,13,5,10,0.48,4.02,72.1,78.5,2,0,0,0,12,16,3-5-2,4-4-2
503168,45.2,54.8,8,5,5,1,0.32,0.2,89.6,76.2,1,3,0,0,18,15,4-3-3,3-5-2
503170,42.9,57.1,9,13,3,6,1.2,3.48,86.0,92.4,3,1,0,0,18,10,4-3-3,4-3-3
503165,45.5,54.5,8,12,6,7,2.0,2.5,73.0,74.0,1,0,0,0,16,14,4-3-3,4-3-3
503163,49.0,51.0,8,7,3,4,0.32,1.72,92.3,74.1,1,2,0,0,20,14,4-4-2,3-5-2
503171,46.0,54.0,6,11,4,6,1.24,1.28,77.0,85.1,0,2,0,0,13,20,3-5-2,4-2-3-1
503169,52.6,47.4,10,6,4,3,1.14,0.24,81.3,72.4,1,2,0,0,12,11,3-5-2,4-3-3
503167,50.1,49.9,8,7,3,0,2.73,0.28,74.6,85.4,0,1,0,1,20,20,4-3-3,4-3-3
503164,47.9,52.1,7,8,4,2,1.35,1.04,75.4,79.6,1,3,0,0,14,20,3-5-2,4-3-3
503172,45.2,54.8,4,4,0,1,0.16,1.14,91.8,81.4,0,3,0,0,15,18,4-4-2,4-2-3-1
503174,49.8,50.2,8,11,1,5,1.37,0.44,82.6,91.8,3,0,0,0,20,9,4-3-3,3-5-2
503175,49.6,50.4,7,5,2,2,1.32,0.95,84.8,91.8,2,3,0,0,19,14,4-4-2,3-5-2
503178,61.0,39.0,10,6,8,0,3.04,0.24,72.5,80.6,3,2,0,0,18,13,4-3-3,4-4-2
503173,54.8,45.2,11,8,6,4,2.63,0.32,92.4,90.2,2,0,0,0,18,10,4-2-3-1,4-3-3
503182,46.8,53.2,7,7,1,2,0.28,1.8,85.5,89.5,2,2,0,0,9,19,4-2-3-1,4-3-3
503179,50.8,49.2,5,7,3,5,1.75,1.31,76.8,80.8,2,0,0,0,12,9,3-5-2,4-2-3-1
503181,49.7,50.3,9,8,4,1,0.36,1.23,83.3,91.8,1,1,0,0,20,20,3-5-2,4-2-3-1
503177,49.8,50.2,10,9,4,6,1.41,1.27,80.7,90.8,1,3,0,0,17,12,4-4-2,4-2-3-1
503180,47.4,52.6,5,5,2,3,0.2,1.75,83.3,79.8,3,1,0,0,21,19,4-2-3-1,4-3-3
503176,52.9,47.1,9,8,3,4,3.15,0.32,77.0,72.6,2,0,0,0,19,17,4-2-3-1,3-5-2
503187,48.1,51.9,11,10,8,5,3.52,1.31,79.9,74.3,1,1,0,0,15,11,4-3-3,4-4-2
503183,56.9,43.1,11,8,4,5,2.27,1.18,76.6,76.7,1,3,0,0,19,21,4-3-3,4-3-3
503185,48.1,51.9,4,7,1,3,0.16,0.28,84.2,82.6,0,2,0,0,20,12,4-3-3,3-5-2
503188,52.1,47.9,13,11,6,5,2.36,2.08,90.8,92.9,1,1,0,1,14,21,4-2-3-1,4-4-2
503191,62.2,37.8,12,9,9,2,4.2,1.23,83.0,84.7,2,2,0,0,17,14,4-3-3,4-2-3-1
503184,56.4,43.6,10,11,4,5,1.24,0.44,75.2,75.0,0,2,0,0,16,17,4-4-2,3-5-2
503186,41.3,58.7,9,11,6,8,1.24,3.85,79.9,78.0,0,1,0,0,18,8,4-3-3,4-3-3
503192,53.5,46.5,9,10,2,4,2.34,2.32,81.0,72.1,2,0,0,0,8,17,4-4-2,3-5-2
503190,47.3,52.7,4,7,2,4,0.16,1.18,82.6,87.0,1,0,0,0,17,21,4-4-2,4-3-3
503189,48.9,51.1,11,7,6,5,1.5,2.17,91.0,87.4,0,1,0,0,18,15,3-5-2,3-5-2
503196,46.3,53.7,5,4,3,1,0.2,0.95,72.6,92.0,2,2,0,0,14,11,4-2-3-1,3-5-2
503194,51.3,48.7,8,7,5,5,0.32,1.05,90.5,83.4,1,3,0,0,9,21,4-4-2,3-5-2
503202,42.8,57.2,3,10,1,7,1.05,3.1,92.8,72.1,2,1,0,0,19,14,3-5-2,4-4-2
503197,50.5,49.5,8,10,3,4,1.83,2.2,79.0,83.9,1,1,0,0,10,14,4-2-3-1,3-5-2
503199,47.1,52.9,7,11,2,4,2.11,1.26,79.6,88.2,1,0,0,0,8,17,4-2-3-1,4-4-2
503193,48.8,51.2,8,6,1,1,1.39,0.24,73.4,84.8,2,0,0,0,13,19,4-3-3,4-4-2
503201,44.0,56.0,10,8,7,3,1.97,2.79,84.3,89.9,1,1,0,0,14,11,4-3-3,3-5-2
503195,55.8,44.2,7,9,3,4,2.39,0.36,83.6,81.5,3,3,0,0,11,16,4-2-3-1,4-4-2
503200,54.2,45.8,7,9,1,2,0.28,0.36,75.1,81.2,0,1,0,0,19,13,3-5-2,3-5-2
503198,45.8,54.2,3,8,0,6,0.12,2.8,86.8,92.6,2,2,0,0,9,9,4-4-2,3-5-2
503206,52.6,47.4,3,7,1,1,0.12,1.13,82.7,92.3,2,2,0,0,20,22,3-5-2,4-2-3-1
